;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
384;Apartamento;Humaitá;2;1;0;75;2900.0;926.0;90.0
385;Apartamento;Barra da Tijuca;4;3;4;250;9500.0;2800.0;523.0
386;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;770.0;108.0
387;Apartamento;Recreio dos Bandeirantes;3;4;1;217;3300.0;947.0;547.0
388;Apartamento;Ipanema;4;1;3;250;12000.0;2300.0;1037.0
389;Casa;Campo Grande;2;1;2;100;1500.0;;30.0
390;Apartamento;São Conrado;3;2;1;140;4700.0;1620.0;515.0
391;Apartamento;Barra da Tijuca;4;3;2;260;7500.0;3550.0;350.0
392;Apartamento;Laranjeiras;2;0;0;85;2100.0;700.0;95.0
393;Apartamento;Rio Comprido;2;1;0;69;1900.0;600.0;70.0
394;Apartamento;Freguesia (Jacarepaguá);1;1;0;49;1050.0;580.0;36.0
395;Apartamento;Andaraí;2;1;0;56;1900.0;607.0;89.0
396;Casa;Vargem Grande;2;1;0;70;1900.0;580.0;25.0
397;Apartamento;Ipanema;4;3;4;480;39000.0;9400.0;
398;Apartamento;Barra da Tijuca;4;3;3;180;7000.0;1935.0;449.0
399;Apartamento;Copacabana;2;0;0;81;3000.0;770.0;159.0
400;Apartamento;Barra da Tijuca;2;1;1;88;2400.0;1313.0;
401;Apartamento;Vargem Pequena;2;1;1;80;1100.0;650.0;
402;Casa de Condomínio;Tanque;2;0;1;100;1500.0;160.0;80.0
403;Apartamento;Ipanema;3;3;3;169;9000.0;2300.0;886.0
404;Apartamento;Flamengo;4;2;2;423;12000.0;3795.0;1253.0
405;Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;
406;Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0
407;Apartamento;Copacabana;2;0;0;110;2800.0;800.0;120.0
408;Apartamento;Leme;1;0;0;31;1140.0;420.0;24.0
409;Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0
410;Casa;Santa Teresa;5;3;0;260;7000.0;;163.0
411;Apartamento;Barra da Tijuca;2;1;0;70;2400.0;1800.0;150.0
412;Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;198;4500.0;1160.0;3012.0
413;Apartamento;Inhaúma;3;1;0;60;750.0;236.0;
414;Apartamento;Glória;1;0;0;48;1400.0;480.0;20.0
415;Apartamento;Copacabana;5;1;1;400;8500.0;2160.0;365.0
416;Apartamento;Ipanema;2;1;0;45;3000.0;575.0;25.0
417;Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0
418;Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0
419;Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0
420;Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;
421;Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0
422;Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;
423;Apartamento;Barra da Tijuca;3;2;2;480;15000.0;2750.0;650.0
424;Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0
425;Apartamento;Laranjeiras;2;0;0;51;1900.0;450.0;25.0
426;Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0
427;Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0
428;Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0
429;Apartamento;Piedade;2;1;0;83;950.0;;13.0
430;Apartamento;Lagoa;3;3;3;230;6000.0;4600.0;990.0
431;Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0
432;Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0
433;Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0
434;Apartamento;Méier;1;0;0;53;900.0;484.0;37.0
435;Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;
436;Casa;Vila da Penha;1;0;0;40;850.0;;
437;Quitinete;Copacabana;1;0;0;30;2600.0;500.0;
438;Quitinete;Copacabana;1;0;0;30;3200.0;400.0;50.0
439;Quitinete;Centro;1;0;1;15;750.0;;
440;Apartamento;Lagoa;3;3;1;250;11000.0;3500.0;889.0
441;Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0
442;Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0
443;Apartamento;Curicica;1;1;0;45;700.0;356.0;126.0
444;Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0
445;Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0
446;Casa;Vaz Lobo;1;0;0;35;400.0;;
447;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0
448;Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0
449;Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;
450;Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0
451;Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0
452;Casa de Condomínio;Santíssimo;2;1;0;70;800.0;200.0;
453;Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0
454;Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0
455;Apartamento;Leblon;4;3;4;300;30000.0;4273.0;1557.0
456;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0
457;Casa de Condomínio;Jardim Botânico;4;4;1;380;12000.0;870.0;1290.0
458;Apartamento;Jardim Botânico;2;1;1;86;4100.0;830.0;257.0
459;Apartamento;Recreio dos Bandeirantes;4;3;4;203;6000.0;1200.0;420.0
460;Apartamento;Leblon;3;1;0;110;6200.0;885.0;
461;Casa de Condomínio;Barra da Tijuca;4;4;3;280;11000.0;1200.0;1100.0
462;Apartamento;Tijuca;2;1;0;60;1800.0;420.0;
463;Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0
464;Apartamento;Andaraí;1;0;1;30;1100.0;580.0;
465;Apartamento;Pechincha;2;1;0;52;700.0;420.0;35.0
466;Apartamento;Recreio dos Bandeirantes;2;1;1;75;2300.0;1220.0;134.0
467;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;390.0;36.0
468;Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0
469;Apartamento;Lagoa;2;1;0;77;2700.0;1050.0;302.0
470;Apartamento;Copacabana;3;1;1;194;7500.0;1710.0;4641.0
471;Apartamento;Leblon;3;3;1;208;8000.0;1700.0;965.0
472;Quitinete;Copacabana;1;0;0;25;1200.0;318.0;
473;Apartamento;Gávea;3;1;2;220;7000.0;3200.0;450.0
474;Apartamento;Barra da Tijuca;3;2;1;204;4600.0;2321.0;489.0
475;Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;
476;Apartamento;Leblon;4;2;2;205;15000.0;6000.0;772.0
477;Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1503.0;330.0
478;Apartamento;Leblon;3;2;1;140;4500.0;2552.0;595.0
479;Apartamento;Laranjeiras;3;1;1;150;3200.0;1504.0;301.0
480;Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0
481;Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0
482;Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0
483;Apartamento;Grajaú;2;0;0;70;1300.0;447.0;
484;Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;830.0;
485;Apartamento;Barra da Tijuca;4;4;4;330;20000.0;1800.0;10500.0
486;Casa;Itanhangá;3;2;1;321;9000.0;1400.0;
487;Casa;Taquara;3;1;0;100;2100.0;250.0;
488;Apartamento;Barra da Tijuca;3;2;1;140;4900.0;1600.0;3580.0
489;Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0
490;Apartamento;Itanhangá;2;1;1;58;900.0;500.0;212.0
491;Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0
492;Apartamento;Leme;1;0;0;55;2000.0;585.0;79.0
493;Casa;Campo Grande;2;1;0;100;1300.0;;
494;Apartamento;Ipanema;3;3;3;310;16000.0;3000.0;1100.0
495;Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0
496;Apartamento;Jardim Guanabara;2;0;0;92;1600.0;;99.0
497;Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1478.0;255.0
498;Apartamento;Copacabana;3;1;1;160;4000.0;1617.0;300.0
499;Quitinete;Copacabana;1;0;0;38;1800.0;500.0;100.0
500;Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0
501;Apartamento;Quintino Bocaiúva;2;0;0;80;900.0;170.0;
502;Apartamento;Ipanema;3;1;0;80;4000.0;1200.0;251.0
503;Apartamento;Leblon;4;2;2;300;28000.0;3480.0;
504;Apartamento;Freguesia (Jacarepaguá);3;1;1;77;2000.0;580.0;80.0
505;Apartamento;Vila da Penha;2;0;0;70;1200.0;;27.0
506;Apartamento;Jardim Botânico;3;2;2;145;4680.0;1296.0;317.0
507;Apartamento;Recreio dos Bandeirantes;3;2;1;185;2500.0;1355.0;2917.0
508;Apartamento;Barra da Tijuca;1;1;1;68;2800.0;1250.0;219.0
509;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0
510;Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0
511;Apartamento;Copacabana;2;1;1;110;4000.0;1010.0;252.0
512;Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0
513;Apartamento;Recreio dos Bandeirantes;3;3;1;180;1300.0;1635.0;320.0
514;Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0
515;Apartamento;Leblon;2;3;1;168;9000.0;2124.0;563.0
516;Apartamento;Praça Seca;1;0;1;50;600.0;;
517;Casa de Condomínio;Campo Grande;2;2;0;100;1200.0;40.0;1.0
518;Apartamento;Barra da Tijuca;1;0;0;71;2100.0;1200.0;220.0
519;Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0
520;Apartamento;Jacarepaguá;2;1;1;67;2000.0;636.0;75.0
521;Apartamento;Recreio dos Bandeirantes;3;3;3;200;3900.0;800.0;310.0
522;Apartamento;São Francisco Xavier;3;1;0;90;1900.0;210.0;160.0
523;Apartamento;Lagoa;2;1;1;56;3500.0;1490.0;323.0
524;Apartamento;Leblon;4;2;1;200;11500.0;3055.0;500.0
525;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;680.0;100.0
526;Casa;Barra da Tijuca;6;4;6;540;25000.0;2333.0;2900.0
527;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;737.0;142.0
528;Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0
529;Apartamento;Andaraí;2;0;0;66;700.0;900.0;46.0
530;Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;400.0
531;Apartamento;Pechincha;2;1;0;60;900.0;420.0;15.0
532;Apartamento;Vila Valqueire;3;2;1;129;2200.0;755.0;195.0
533;Apartamento;Santa Teresa;2;0;0;65;1400.0;600.0;
534;Apartamento;Leblon;4;2;2;230;17900.0;5000.0;1000.0
535;Apartamento;Gávea;3;1;1;138;7900.0;1900.0;3418.0
536;Apartamento;São Conrado;3;2;1;150;6500.0;1800.0;
537;Apartamento;Jacarepaguá;4;2;2;155;3000.0;1664.0;309.0
538;Apartamento;Ipanema;3;1;0;130;8000.0;2000.0;480.0
539;Apartamento;Botafogo;3;1;1;123;4000.0;1188.0;221.0
540;Apartamento;Cachambi;2;0;0;50;900.0;313.0;
541;Apartamento;Botafogo;1;0;0;38;1300.0;400.0;25.0
542;Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0
543;Apartamento;Lins de Vasconcelos;2;0;0;50;900.0;360.0;13.0
544;Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;900.0;195.0
545;Apartamento;Copacabana;1;0;0;36;1700.0;632.0;69.0
546;Apartamento;Campo Grande;2;1;0;70;750.0;330.0;
547;Quitinete;Copacabana;1;0;0;30;1150.0;450.0;30.0
548;Apartamento;Tijuca;2;0;1;80;1300.0;;82.0
549;Apartamento;Freguesia (Jacarepaguá);1;1;0;49;850.0;590.0;37.0
550;Apartamento;Copacabana;1;0;0;37;2200.0;555.0;70.0
551;Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0
552;Apartamento;Gávea;2;1;0;63;3300.0;650.0;
553;Apartamento;Barra da Tijuca;2;1;0;74;2100.0;750.0;
554;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;1000.0;80.0
555;Apartamento;Barra da Tijuca;4;3;4;292;16000.0;5000.0;1500.0
556;Apartamento;Barra da Tijuca;4;2;1;330;9000.0;3100.0;1085.0
557;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;560.0;
558;Casa;Campo Grande;2;0;0;70;1000.0;;
559;Casa;Barra da Tijuca;4;6;2;232;6500.0;1100.0;800.0
560;Apartamento;Flamengo;3;0;1;110;3800.0;659.0;146.0
561;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;342.0
562;Apartamento;Glória;1;0;0;28;1500.0;250.0;
563;Apartamento;Barra da Tijuca;2;2;1;65;1600.0;1270.0;233.0
564;Apartamento;Engenho Novo;2;1;0;69;1250.0;600.0;
565;Apartamento;Camorim;2;1;0;48;1000.0;340.0;90.0
566;Apartamento;Leblon;4;2;2;240;17900.0;5000.0;1000.0
567;Apartamento;Laranjeiras;4;2;1;350;10000.0;3000.0;403.0
568;Apartamento;Barra da Tijuca;2;1;1;87;2300.0;1482.0;251.0
569;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;800.0;130.0
570;Apartamento;Barra da Tijuca;3;1;1;75;1900.0;750.0;60.0
571;Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;140.0
572;Casa de Condomínio;Barra da Tijuca;5;6;5;1050;15000.0;2000.0;2000.0
573;Apartamento;Copacabana;3;0;2;130;4000.0;950.0;200.0
574;Apartamento;Cascadura;3;0;0;58;990.0;100.0;
575;Apartamento;Humaitá;2;1;0;72;2900.0;815.0;96.0
576;Apartamento;Jacarepaguá;2;1;2;68;1700.0;739.0;
577;Apartamento;São Conrado;4;2;1;230;5150.0;2225.0;350.0
578;Apartamento;Pechincha;2;1;1;61;1000.0;489.0;
579;Apartamento;Urca;3;1;1;220;16000.0;2757.0;544.0
580;Apartamento;Copacabana;3;1;0;290;8000.0;2032.0;7000.0
581;Apartamento;Tijuca;2;1;0;72;1500.0;734.0;
582;Apartamento;Praia da Bandeira;2;1;0;90;1400.0;480.0;85.0
583;Casa;Ramos;2;0;0;40;950.0;;
584;Apartamento;Tijuca;3;0;0;86;1500.0;690.0;83.0
585;Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0
586;Apartamento;Grajaú;2;0;0;53;1200.0;270.0;17.0
587;Casa;Jardim Botânico;4;2;4;387;25000.0;270.0;6661.0
588;Casa;Anil;3;6;1;280;2800.0;;190.0
589;Apartamento;Copacabana;2;0;1;120;3800.0;1413.0;314.0
590;Apartamento;Copacabana;4;1;2;270;13500.0;2800.0;
591;Apartamento;Grajaú;2;0;0;72;2000.0;;758.0
592;Apartamento;Ipanema;3;2;1;108;6000.0;2100.0;466.0
593;Apartamento;Ipanema;3;2;1;220;9000.0;3600.0;1400.0
594;Apartamento;Ipanema;1;0;1;46;1800.0;936.0;86.0
595;Apartamento;Saúde;2;0;0;65;1300.0;468.0;30.0
596;Apartamento;Ipanema;1;0;1;48;2100.0;540.0;81.0
597;Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0
598;Apartamento;Itanhangá;2;0;0;56;1200.0;781.0;26.0
599;Apartamento;Leme;4;0;1;350;10000.0;2700.0;6500.0
600;Apartamento;Copacabana;2;0;1;45;1600.0;620.0;
601;Apartamento;Barra da Tijuca;3;2;1;201;9500.0;2300.0;13500.0
602;Apartamento;Centro;1;0;1;38;1150.0;400.0;25.0
603;Apartamento;Leme;3;1;0;200;8000.0;2300.0;510.0
604;Apartamento;Copacabana;2;0;0;56;3000.0;;
605;Apartamento;Barra da Tijuca;3;2;3;89;4500.0;1200.0;211.0
606;Apartamento;Barra da Tijuca;4;3;2;398;16000.0;2600.0;11000.0
607;Apartamento;Ipanema;2;2;1;130;8000.0;2000.0;660.0
608;Apartamento;Barra da Tijuca;2;1;1;69;2500.0;940.0;800.0
609;Apartamento;Ipanema;4;2;1;200;9500.0;3600.0;1500.0
610;Apartamento;Recreio dos Bandeirantes;1;1;1;45;1500.0;1200.0;440.0
611;Apartamento;Botafogo;1;1;0;65;2200.0;679.0;27.0
612;Apartamento;Barra da Tijuca;2;1;2;100;10000.0;5155.0;502.0
613;Apartamento;Méier;3;0;0;60;1300.0;450.0;
614;Apartamento;Barra da Tijuca;2;2;1;75;1400.0;800.0;100.0
615;Apartamento;Leblon;3;1;2;155;7200.0;1515.0;538.0
616;Apartamento;Tijuca;2;1;1;70;1600.0;740.0;
617;Apartamento;Leblon;2;2;1;65;5000.0;1950.0;300.0
618;Apartamento;Tijuca;3;2;1;150;2000.0;1700.0;210.0
619;Apartamento;Barra da Tijuca;4;3;4;245;11000.0;3000.0;544.0
620;Apartamento;Lagoa;3;2;3;125;4800.0;1600.0;460.0
621;Apartamento;Leblon;2;0;1;71;6700.0;2070.0;
622;Apartamento;Anil;2;1;0;46;1100.0;430.0;12.0
623;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1300.0;720.0;85.0
624;Apartamento;Copacabana;1;0;1;39;1800.0;600.0;
625;Apartamento;Santa Teresa;1;0;0;21;800.0;312.0;15.0
626;Apartamento;Vila Isabel;3;1;0;95;1250.0;650.0;60.0
627;Casa de Condomínio;Joá;6;4;6;550;25000.0;;672.0
628;Apartamento;Copacabana;1;0;0;36;2200.0;590.0;
629;Apartamento;Barra da Tijuca;2;1;1;67;2000.0;1300.0;119.0
630;Apartamento;Copacabana;3;2;1;190;7000.0;2000.0;639.0
631;Apartamento;Andaraí;3;0;0;64;1300.0;310.0;20.0
632;Apartamento;Ipanema;3;0;0;90;3500.0;998.0;95.0
633;Apartamento;Copacabana;3;1;0;90;3800.0;900.0;230.0
634;Apartamento;São Conrado;4;4;2;460;10000.0;5600.0;500.0
635;Apartamento;Recreio dos Bandeirantes;3;1;1;82;2000.0;989.0;1313.0
636;Casa;Campo Grande;5;2;5;120;10000.0;;
637;Apartamento;Curicica;2;1;1;58;1350.0;590.0;560.0
638;Apartamento;Flamengo;4;0;1;648;18000.0;3540.0;2187.0
639;Casa;Vargem Grande;7;10;2;500;12000.0;;20.0
640;Casa de Condomínio;Barra da Tijuca;5;5;5;600;20000.0;2300.0;
641;Apartamento;São Conrado;4;3;1;260;8500.0;3650.0;1170.0
642;Apartamento;Ipanema;3;3;2;270;16000.0;3100.0;7813.0
643;Apartamento;Camorim;2;1;1;51;1200.0;550.0;650.0
644;Apartamento;Lagoa;3;2;1;162;5500.0;1500.0;627.0
645;Apartamento;Tijuca;2;1;1;85;1600.0;960.0;90.0
646;Apartamento;Ipanema;1;0;0;50;2100.0;630.0;
647;Apartamento;Cachambi;2;1;0;55;1200.0;364.0;
648;Casa;Barra da Tijuca;4;6;2;800;9800.0;;490.0
649;Apartamento;Méier;2;1;0;77;1000.0;925.0;
650;Apartamento;Barra da Tijuca;1;1;1;69;1900.0;1007.0;159.0
651;Quitinete;Copacabana;1;0;0;28;1500.0;450.0;
652;Apartamento;Maracanã;2;1;1;85;2500.0;492.0;
653;Apartamento;Colégio;1;0;0;58;950.0;;
654;Casa;Recreio dos Bandeirantes;3;0;0;614;4500.0;;576.0
655;Casa;Tijuca;4;6;0;160;3500.0;;
656;Apartamento;Tijuca;3;1;1;80;3000.0;967.0;184.0
657;Apartamento;Barra da Tijuca;2;1;1;70;1150.0;1260.0;160.0
658;Apartamento;Leblon;2;1;1;90;3500.0;1150.0;3300.0
659;Apartamento;Leblon;3;2;2;262;20000.0;2579.0;1351.0
660;Apartamento;Rocha Miranda;1;0;0;33;750.0;;
661;Apartamento;Laranjeiras;2;1;0;63;2500.0;968.0;93.0
662;Apartamento;Laranjeiras;2;1;0;79;2300.0;780.0;118.0
663;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;196.0
664;Apartamento;Vila Isabel;2;0;0;80;1700.0;450.0;60.0
665;Apartamento;Laranjeiras;4;2;1;270;5500.0;2750.0;420.0
666;Apartamento;São Conrado;3;2;1;157;6400.0;1792.0;460.0
667;Apartamento;Ipanema;3;1;2;108;5800.0;1735.0;368.0
668;Apartamento;Ipanema;3;2;1;166;7000.0;3400.0;
669;Apartamento;Botafogo;1;0;0;53;1600.0;770.0;70.0
670;Quitinete;Copacabana;1;0;0;15;800.0;305.0;24.0
671;Apartamento;Lagoa;3;1;1;120;5500.0;1080.0;555.0
672;Apartamento;Barra da Tijuca;3;2;2;168;3500.0;2138.0;401.0
673;Apartamento;Tijuca;2;0;1;48;1700.0;700.0;
674;Apartamento;Barra da Tijuca;2;1;1;60;2800.0;900.0;149.0
675;Apartamento;Laranjeiras;4;0;2;217;9000.0;1200.0;
676;Apartamento;Ipanema;2;0;0;73;3000.0;700.0;190.0
677;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;540;10500.0;850.0;1000.0
678;Apartamento;Leblon;2;1;0;73;3800.0;1100.0;210.0
679;Apartamento;Copacabana;1;0;1;50;2500.0;516.0;25.0
680;Casa;Piedade;2;0;0;95;1100.0;;
681;Apartamento;Vila Isabel;2;2;1;91;2000.0;600.0;145.0
682;Apartamento;Campo Grande;2;1;0;50;1000.0;310.0;
683;Casa de Condomínio;Barra da Tijuca;4;2;4;470;8500.0;510.0;600.0
684;Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1846.0;438.0
685;Apartamento;Centro;1;0;0;35;1000.0;300.0;
686;Apartamento;Guadalupe;1;0;0;60;700.0;;
687;Apartamento;Copacabana;2;0;0;79;3500.0;960.0;171.0
688;Apartamento;Copacabana;4;1;1;280;8500.0;1748.0;664.0
689;Apartamento;Camorim;3;1;1;75;2100.0;680.0;
690;Apartamento;Flamengo;3;2;1;286;6500.0;2500.0;
691;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;750.0;
692;Apartamento;Ipanema;3;1;1;160;4000.0;1250.0;2.0
693;Apartamento;Vila Isabel;3;1;2;79;2200.0;622.0;122.0
694;Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;227;4000.0;833.0;459.0
695;Apartamento;Tijuca;3;2;1;109;2500.0;742.0;105.0
696;Apartamento;Jardim Botânico;3;2;2;141;5000.0;1963.0;514.0
697;Casa;Barra da Tijuca;5;4;5;890;17000.0;2500.0;2500.0
698;Apartamento;Campo Grande;1;1;0;46;650.0;250.0;
699;Apartamento;Copacabana;1;0;0;30;1300.0;400.0;25.0
700;Apartamento;Jacarepaguá;3;1;1;78;2000.0;1200.0;110.0
701;Quitinete;Glória;1;0;0;20;850.0;495.0;
702;Apartamento;Ipanema;3;2;1;160;10000.0;1800.0;764.0
703;Apartamento;Catete;1;0;0;37;1300.0;360.0;24.0
704;Apartamento;Barra da Tijuca;4;4;4;279;24000.0;5268.0;1397.0
705;Apartamento;Recreio dos Bandeirantes;2;2;1;110;2300.0;648.0;156.0
706;Apartamento;Botafogo;3;1;1;105;5800.0;1350.0;281.0
707;Apartamento;Leblon;3;2;1;170;12000.0;1900.0;280.0
708;Apartamento;Copacabana;3;0;1;160;5000.0;800.0;190.0
709;Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1800.0;750.0;110.0
710;Apartamento;Copacabana;4;1;3;217;9000.0;2754.0;650.0
711;Apartamento;Ipanema;5;2;2;380;12000.0;3800.0;1600.0
712;Apartamento;Laranjeiras;3;2;1;130;3200.0;1050.0;220.0
713;Apartamento;Barra da Tijuca;4;3;2;270;7000.0;2600.0;650.0
714;Apartamento;São Conrado;4;4;4;400;15000.0;5934.0;3182.0
715;Apartamento;Copacabana;1;0;0;45;1600.0;420.0;72.0
716;Apartamento;Barra da Tijuca;4;3;4;333;12000.0;4400.0;1200.0
717;Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1392.0;289.0
718;Casa de Vila;Realengo;2;1;0;150;1200.0;;
719;Apartamento;Lagoa;2;2;2;100;3500.0;1020.0;380.0
720;Apartamento;Barra da Tijuca;3;2;3;102;2700.0;1523.0;2944.0
721;Casa;Freguesia (Jacarepaguá);4;4;1;300;4500.0;;
722;Apartamento;Copacabana;1;0;0;40;2000.0;617.0;24.0
723;Apartamento;Barra da Tijuca;3;2;1;126;5000.0;1200.0;
724;Apartamento;Leblon;2;1;0;80;5000.0;1700.0;180.0
725;Apartamento;Recreio dos Bandeirantes;2;2;1;84;1600.0;510.0;185.0
726;Apartamento;São Conrado;5;2;3;401;12900.0;3781.0;7300.0
727;Apartamento;Laranjeiras;3;2;1;147;4900.0;1320.0;226.0
728;Casa de Condomínio;Barra da Tijuca;4;3;2;450;6900.0;1150.0;750.0
729;Apartamento;Ipanema;3;1;1;150;6000.0;2200.0;500.0
730;Apartamento;Jacarepaguá;2;1;1;80;1900.0;1300.0;100.0
731;Apartamento;Ipanema;3;2;1;190;4500.0;2600.0;514.0
732;Apartamento;Leblon;2;1;0;82;3800.0;1060.0;
733;Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400.0;500.0
734;Apartamento;Copacabana;4;2;1;365;13000.0;2800.0;1491.0
735;Apartamento;Bonsucesso;2;0;0;61;1100.0;284.0;
736;Apartamento;Barra da Tijuca;3;2;1;120;4100.0;1750.0;414.0
737;Apartamento;São Conrado;3;2;1;250;5500.0;750.0;500.0
738;Apartamento;Ipanema;2;1;0;124;4500.0;1177.0;297.0
739;Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0
740;Apartamento;Botafogo;1;0;0;40;1800.0;350.0;
741;Apartamento;Laranjeiras;2;0;0;70;2200.0;500.0;74.0
742;Casa;Barra da Tijuca;6;1;0;425;13000.0;;580.0
743;Apartamento;Barra da Tijuca;4;3;2;310;9500.0;2200.0;1750.0
744;Casa de Condomínio;Campo Grande;2;1;1;75;1100.0;400.0;
745;Casa;Campo Grande;3;1;0;120;2800.0;;
746;Apartamento;Ipanema;2;1;0;45;3000.0;500.0;30.0
747;Apartamento;Flamengo;2;1;0;70;2600.0;900.0;120.0
748;Apartamento;Recreio dos Bandeirantes;3;2;1;80;2000.0;750.0;370.0
749;Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;650.0;131.0
750;Apartamento;Ipanema;3;1;1;127;7000.0;1000.0;
751;Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;340.0
752;Apartamento;Ipanema;3;2;1;157;9000.0;2900.0;620.0
753;Apartamento;Vila Isabel;1;1;1;50;1050.0;450.0;
754;Apartamento;Leblon;3;1;1;123;8000.0;1800.0;419.0
755;Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1860.0;450.0
756;Apartamento;Recreio dos Bandeirantes;3;2;3;180;1700.0;1080.0;390.0
757;Apartamento;Copacabana;2;2;1;98;4200.0;760.0;250.0
758;Apartamento;Recreio dos Bandeirantes;2;2;1;83;1900.0;768.0;
759;Apartamento;Tijuca;2;1;1;80;1500.0;500.0;30.0
760;Apartamento;Copacabana;2;0;1;122;4400.0;585.0;
761;Apartamento;Barra da Tijuca;1;1;0;80;5000.0;1100.0;200.0
762;Apartamento;Leme;1;0;1;90;3500.0;550.0;
763;Apartamento;Lagoa;4;3;1;210;7200.0;2700.0;
764;Apartamento;Tijuca;3;1;2;100;2500.0;1300.0;283.0
765;Apartamento;Tijuca;1;0;0;34;1400.0;251.0;24.0
766;Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0
767;Apartamento;Ipanema;3;0;0;85;3450.0;654.0;143.0
768;Apartamento;Ipanema;3;1;1;120;6500.0;1500.0;450.0
